record_id,protocol_id,scenario,variant,variant_status,training_seed,evaluation_episode_index,robot_count,training_episodes,validation_points,safety_envelope,control_step_s,fully_successful_episode,collision_episode,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,turning_per_m_rad_per_m,sharp_turn_count,min_rr_center_distance_m,min_rp_center_distance_m,intervention_ratio,mean_policy_inference_time_ms,p95_policy_inference_time_ms,active_conflict_edge_count_mean,possible_edge_count,edge_density_mean,checkpoint_sha256,source_commit,config_sha256
abl__mixed_complex__Full_CA-GAT-MAPPO__seed4__ep05,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,4,5,4,100,20,ON,0.1,1,0,0,0,46.149936,50.222145,0.779876,21.3251,23.0095,0.9268,0.790439,0.732834,1,0.861903,0.824278,0.24727,0.8287,1.6955,2.09,12,0.174167,31d0c6720f718536c14b34deda7bbeb7992c32178499a5d207b6ba3cf2ffbb68,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed4__ep06,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,4,6,4,100,20,ON,0.1,1,0,0,0,41.152736,50.42739,0.706395,21.3617,23.0576,0.9264,0.790054,0.735958,0,0.796623,0.773354,0.270125,0.7422,1.4282,1.84,12,0.153333,31d0c6720f718536c14b34deda7bbeb7992c32178499a5d207b6ba3cf2ffbb68,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed4__ep07,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,4,7,4,100,20,ON,0.1,1,0,0,0,45.444708,46.863146,0.892082,21.2999,23.2011,0.9181,0.791249,0.714954,0,0.779078,0.833958,0.303122,0.8893,1.3722,2.94,12,0.245,31d0c6720f718536c14b34deda7bbeb7992c32178499a5d207b6ba3cf2ffbb68,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed4__ep08,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,4,8,4,100,20,ON,0.1,1,0,0,0,47.103375,50.167676,0.508651,21.7586,23.0716,0.9431,0.760838,0.6948,1,0.874563,0.787864,0.290671,0.8989,1.6153,2.72,12,0.226667,31d0c6720f718536c14b34deda7bbeb7992c32178499a5d207b6ba3cf2ffbb68,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed4__ep09,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,4,9,4,100,20,ON,0.1,1,0,0,0,45.276266,50.231619,0.776215,21.4454,23.1342,0.927,0.785369,0.708399,1,0.834486,0.79242,0.262401,0.9168,1.6376,2.66,12,0.221667,31d0c6720f718536c14b34deda7bbeb7992c32178499a5d207b6ba3cf2ffbb68,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed5__ep00,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,5,0,4,100,20,ON,0.1,1,0,0,0,45.441116,49.233471,0.928504,21.5678,23.1966,0.9298,0.800578,0.682224,1,0.886291,0.76843,0.265163,0.8735,1.3044,3.17,12,0.264167,d9e0b56484e310b00779a09868dd76529d3b5885ee3b2e5839ed215b7f1d393d,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed5__ep01,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,5,1,4,100,20,ON,0.1,1,0,0,0,45.301272,49.016261,0.761674,21.2825,23.1154,0.9207,0.791315,0.725517,1,0.811697,0.814808,0.274904,0.7486,1.4268,1.89,12,0.1575,d9e0b56484e310b00779a09868dd76529d3b5885ee3b2e5839ed215b7f1d393d,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed5__ep02,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,5,2,4,100,20,ON,0.1,1,0,0,0,47.12719,47.768982,0.951693,21.7542,23.0527,0.9437,0.813725,0.743835,1,0.861155,0.806548,0.295125,0.9696,1.3948,3.02,12,0.251667,d9e0b56484e310b00779a09868dd76529d3b5885ee3b2e5839ed215b7f1d393d,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed5__ep03,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,5,3,4,100,20,ON,0.1,1,0,0,0,44.405938,51.01643,0.810542,21.3298,22.9467,0.9295,0.790466,0.743315,1,0.843042,0.834936,0.300501,0.7953,1.3783,2.02,12,0.168333,d9e0b56484e310b00779a09868dd76529d3b5885ee3b2e5839ed215b7f1d393d,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed5__ep04,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,5,4,4,100,20,ON,0.1,1,0,0,0,49.185098,50.787473,0.744559,21.3227,23.1198,0.9223,0.79062,0.749724,1,0.831305,0.834,0.258288,0.7831,1.4746,2.06,12,0.171667,d9e0b56484e310b00779a09868dd76529d3b5885ee3b2e5839ed215b7f1d393d,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed5__ep05,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,5,5,4,100,20,ON,0.1,1,0,0,0,47.669441,48.516083,0.914008,21.443,22.9279,0.9352,0.794528,0.704726,1,0.892262,0.785719,0.306175,0.71,1.6474,2.73,12,0.2275,d9e0b56484e310b00779a09868dd76529d3b5885ee3b2e5839ed215b7f1d393d,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed5__ep06,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,5,6,4,100,20,ON,0.1,1,0,0,0,47.277993,48.297531,0.91821,21.3419,23.1342,0.9225,0.803702,0.753292,1,0.811177,0.778488,0.269742,0.7525,1.5445,1.76,12,0.146667,d9e0b56484e310b00779a09868dd76529d3b5885ee3b2e5839ed215b7f1d393d,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed5__ep07,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,5,7,4,100,20,ON,0.1,1,0,0,0,44.764884,48.982364,0.805706,21.3316,23.2401,0.9179,0.797565,0.758047,1,0.801603,0.802401,0.28267,0.8031,1.6213,3.45,12,0.2875,d9e0b56484e310b00779a09868dd76529d3b5885ee3b2e5839ed215b7f1d393d,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed5__ep08,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,5,8,4,100,20,ON,0.1,1,0,0,0,46.073405,48.01957,0.864317,21.5337,23.2445,0.9264,0.788523,0.723088,1,0.85736,0.794895,0.274521,0.9361,1.6453,1.74,12,0.145,d9e0b56484e310b00779a09868dd76529d3b5885ee3b2e5839ed215b7f1d393d,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed5__ep09,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,5,9,4,100,20,ON,0.1,1,0,0,0,47.76793,50.49654,0.770632,21.3386,22.7817,0.9367,0.782925,0.712584,1,0.822977,0.787624,0.255416,0.8234,1.4863,2.6,12,0.216667,d9e0b56484e310b00779a09868dd76529d3b5885ee3b2e5839ed215b7f1d393d,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed6__ep00,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,6,0,4,100,20,ON,0.1,1,0,0,0,42.878664,46.685081,0.767205,21.556,22.9018,0.9412,0.797132,0.740637,1,0.815988,0.804683,0.279932,0.8914,1.4566,3.2,12,0.266667,8b06c0f56f2438ca92613153a8e659edc4e6b218810389bf614bf9f9051a7949,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed6__ep01,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,6,1,4,100,20,ON,0.1,1,0,0,0,49.017882,49.061929,0.745144,21.7466,23.0095,0.9451,0.796353,0.758742,0,0.78498,0.817868,0.262017,0.7095,1.4786,3.39,12,0.2825,8b06c0f56f2438ca92613153a8e659edc4e6b218810389bf614bf9f9051a7949,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed6__ep02,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,6,2,4,100,20,ON,0.1,1,0,0,0,45.48325,46.766761,0.79603,21.284,23.1777,0.9183,0.796231,0.738107,0,0.821028,0.835976,0.317393,0.9118,1.4998,2.61,12,0.2175,8b06c0f56f2438ca92613153a8e659edc4e6b218810389bf614bf9f9051a7949,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed6__ep03,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,6,3,4,100,20,ON,0.1,1,0,0,0,49.544095,49.979084,0.860119,21.2682,22.9692,0.9259,0.779025,0.704876,1,0.774001,0.806634,0.297665,0.8072,1.3073,3.19,12,0.265833,8b06c0f56f2438ca92613153a8e659edc4e6b218810389bf614bf9f9051a7949,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed6__ep04,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,6,4,4,100,20,ON,0.1,1,0,0,0,45.269196,46.200884,0.837261,21.7439,22.8654,0.951,0.796658,0.757798,0,0.834869,0.83036,0.286473,0.7164,1.3122,2.57,12,0.214167,8b06c0f56f2438ca92613153a8e659edc4e6b218810389bf614bf9f9051a7949,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed6__ep05,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,6,5,4,100,20,ON,0.1,1,0,0,0,47.807319,49.178857,0.63439,21.625,23.1342,0.9348,0.777049,0.74648,1,0.790652,0.762593,0.25926,0.9745,1.4427,2.49,12,0.2075,8b06c0f56f2438ca92613153a8e659edc4e6b218810389bf614bf9f9051a7949,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed6__ep06,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,6,6,4,100,20,ON,0.1,1,0,0,0,45.997688,46.237099,0.791499,21.461,23.1777,0.9259,0.783259,0.755497,0,0.83257,0.819915,0.264751,0.8891,1.6543,1.96,12,0.163333,8b06c0f56f2438ca92613153a8e659edc4e6b218810389bf614bf9f9051a7949,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed6__ep07,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,6,7,4,100,20,ON,0.1,1,0,0,0,46.828122,49.553809,0.746609,21.2243,22.822,0.93,0.779374,0.685501,1,0.849951,0.767709,0.294326,0.9481,1.4684,1.77,12,0.1475,8b06c0f56f2438ca92613153a8e659edc4e6b218810389bf614bf9f9051a7949,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed6__ep08,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,6,8,4,100,20,ON,0.1,1,0,0,0,46.591765,48.705757,0.958648,21.4548,23.1342,0.9274,0.794949,0.688364,1,0.835986,0.801479,0.294747,0.9209,1.3143,2.94,12,0.245,8b06c0f56f2438ca92613153a8e659edc4e6b218810389bf614bf9f9051a7949,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed6__ep09,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,6,9,4,100,20,ON,0.1,1,0,0,0,46.982823,47.493502,1.012743,21.2138,23.1195,0.9176,0.773628,0.699671,1,0.831922,0.762609,0.282114,0.8752,1.6369,3,12,0.25,8b06c0f56f2438ca92613153a8e659edc4e6b218810389bf614bf9f9051a7949,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed7__ep00,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,7,0,4,100,20,ON,0.1,1,0,0,0,44.650453,48.394229,0.56234,21.3351,22.9279,0.9305,0.791617,0.727369,0,0.773797,0.796401,0.268469,0.8821,1.576,1.65,12,0.1375,7cde29d0339dd73906068ccb271c142570ac36528267b5b59cd13a43424eab56,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed7__ep01,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,7,1,4,100,20,ON,0.1,1,0,0,0,47.494625,48.374229,0.568713,21.6534,23.0095,0.9411,0.813777,0.68356,1,0.878645,0.819794,0.25276,0.7981,1.4909,2.46,12,0.205,7cde29d0339dd73906068ccb271c142570ac36528267b5b59cd13a43424eab56,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed7__ep02,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,7,2,4,100,20,ON,0.1,1,0,0,0,42.048529,48.384229,0.500151,21.45,23.0893,0.929,0.808999,0.741546,1,0.7995,0.83121,0.267445,0.9431,1.6985,1.92,12,0.16,7cde29d0339dd73906068ccb271c142570ac36528267b5b59cd13a43424eab56,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed7__ep03,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,7,3,4,100,20,ON,0.1,1,0,0,0,44.305171,48.384229,0.452106,21.2346,23.0576,0.9209,0.807707,0.694583,0,0.767854,0.835577,0.286463,0.9474,1.3495,2.79,12,0.2325,7cde29d0339dd73906068ccb271c142570ac36528267b5b59cd13a43424eab56,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed7__ep04,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,7,4,4,100,20,ON,0.1,1,0,0,0,46.705157,48.384229,0.451137,21.557,23.1777,0.9301,0.789951,0.726685,1,0.760875,0.829145,0.278333,0.9539,1.5406,2.71,12,0.225833,7cde29d0339dd73906068ccb271c142570ac36528267b5b59cd13a43424eab56,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed7__ep05,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,7,5,4,100,20,ON,0.1,1,0,0,0,42.764619,48.384229,0.54326,21.6755,23.0716,0.9395,0.812235,0.756085,0,0.798848,0.830063,0.289962,0.7359,1.6016,1.83,12,0.1525,7cde29d0339dd73906068ccb271c142570ac36528267b5b59cd13a43424eab56,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed7__ep06,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,7,6,4,100,20,ON,0.1,1,0,0,0,46.22185,48.384229,0.532817,21.2252,23.0095,0.9225,0.800611,0.726846,1,0.784302,0.784172,0.277096,0.9395,1.4534,2.99,12,0.249167,7cde29d0339dd73906068ccb271c142570ac36528267b5b59cd13a43424eab56,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed7__ep07,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,7,7,4,100,20,ON,0.1,1,0,0,0,47.959752,48.384229,0.466208,21.3142,22.9467,0.9289,0.798002,0.73897,1,0.84145,0.761378,0.26809,0.7735,1.3375,1.76,12,0.146667,7cde29d0339dd73906068ccb271c142570ac36528267b5b59cd13a43424eab56,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed7__ep08,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,7,8,4,100,20,ON,0.1,1,0,0,0,44.753552,48.384229,0.522005,21.3774,23.1823,0.9221,0.800175,0.720485,0,0.845401,0.801457,0.263221,0.7904,1.4834,2.24,12,0.186667,7cde29d0339dd73906068ccb271c142570ac36528267b5b59cd13a43424eab56,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Full_CA-GAT-MAPPO__seed7__ep09,mixed_complex_component_ablation,mixed_complex,Full CA-GAT-MAPPO,existing_current_table7,7,9,4,100,20,ON,0.1,1,0,0,0,46.885598,48.384229,0.646443,21.6628,22.9642,0.9433,0.782408,0.68881,0,0.833327,0.770751,0.254238,0.8572,1.562,2.74,12,0.228333,7cde29d0339dd73906068ccb271c142570ac36528267b5b59cd13a43424eab56,6ab462282254dde9da98b27b25c83d9d362b1a8c,2053082647b037e2c23c1d0b3c528202c2b892aecd3bc3cb1bd0b0efe58606c8
abl__mixed_complex__Fully-connected_GAT__seed0__ep00,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,0,0,4,100,20,ON,0.1,1,0,0,0,46.651768,48.853121,0.869743,21.351682,23.0091,0.928,0.787566,0.705605,1,0.7996,0.84743,0.290848,0.8788,1.5534,1.7253,12,0.143775,6907d5427709b680225b175e83d5104612d6abe26c3a731ed19a925da7c082a2,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed0__ep01,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,0,1,4,100,20,ON,0.1,1,0,0,0,47.508645,49.86511,0.880902,21.915822,23.1342,0.9473,0.786883,0.772885,1,0.793605,0.836161,0.287893,0.8006,1.4824,1.7663,12,0.147192,6907d5427709b680225b175e83d5104612d6abe26c3a731ed19a925da7c082a2,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed0__ep02,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,0,2,4,100,20,ON,0.1,1,0,0,0,46.874174,48.626526,0.826232,21.443977,22.9326,0.9351,0.788222,0.728608,1,0.817604,0.852878,0.293986,0.7688,1.3972,1.8159,12,0.151325,6907d5427709b680225b175e83d5104612d6abe26c3a731ed19a925da7c082a2,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed0__ep03,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,0,3,4,100,20,ON,0.1,1,0,0,0,45.04682,47.390882,0.897581,21.158825,23.0527,0.9178,0.781873,0.780223,0,0.830896,0.872057,0.284206,0.955,1.47,1.8414,12,0.15345,6907d5427709b680225b175e83d5104612d6abe26c3a731ed19a925da7c082a2,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed0__ep04,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,0,4,4,100,20,ON,0.1,1,0,0,0,49.627237,51.455452,0.789948,21.102238,23.1777,0.9105,0.783757,0.761626,0,0.795851,0.877438,0.28678,0.8382,1.3438,2.1307,12,0.177558,6907d5427709b680225b175e83d5104612d6abe26c3a731ed19a925da7c082a2,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed0__ep05,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,0,5,4,100,20,ON,0.1,1,0,0,0,47.590254,50.152381,0.735376,21.217185,23.1388,0.917,0.790068,0.773697,1,0.800211,0.859351,0.291007,0.7744,1.5509,1.9084,12,0.159033,6907d5427709b680225b175e83d5104612d6abe26c3a731ed19a925da7c082a2,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed0__ep06,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,0,6,4,100,20,ON,0.1,1,0,0,0,46.12132,48.331839,0.776556,21.883333,22.9948,0.9517,0.785446,0.787668,1,0.812785,0.862051,0.281348,0.7361,1.5107,1.7988,12,0.1499,6907d5427709b680225b175e83d5104612d6abe26c3a731ed19a925da7c082a2,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed0__ep07,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,0,7,4,100,20,ON,0.1,1,0,0,0,44.709013,46.825092,0.784904,21.916375,23.0529,0.9507,0.788465,0.717927,0,0.804394,0.857723,0.289627,0.8694,1.3512,1.5565,12,0.129708,6907d5427709b680225b175e83d5104612d6abe26c3a731ed19a925da7c082a2,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed0__ep08,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,0,8,4,100,20,ON,0.1,1,0,0,0,47.190988,48.868099,0.798895,21.65405,22.9902,0.9419,0.788378,0.742814,1,0.797867,0.862716,0.282862,0.7618,1.3528,1.8511,12,0.154258,6907d5427709b680225b175e83d5104612d6abe26c3a731ed19a925da7c082a2,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed0__ep09,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,0,9,4,100,20,ON,0.1,1,0,0,0,47.103927,49.272767,0.863646,21.168043,23.0095,0.92,0.786294,0.777818,0,0.809272,0.856522,0.288565,0.984,1.6659,1.9146,12,0.15955,6907d5427709b680225b175e83d5104612d6abe26c3a731ed19a925da7c082a2,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed1__ep00,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,1,0,4,100,20,ON,0.1,1,0,0,0,46.180354,49.510982,1.204643,20.976934,22.9948,0.9122,0.78846,0.605536,1,0.814699,0.804988,0.313143,0.9953,1.3715,2.1098,12,0.175817,625b60761c892177f8c0f5a45ae622a2f181d33a2f58e8256c5d27d26cdaba14,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
abl__mixed_complex__Fully-connected_GAT__seed1__ep01,mixed_complex_component_ablation,mixed_complex,Fully-connected GAT,new_required_mechanism_control,1,1,4,100,20,ON,0.1,1,0,0,0,47.719445,50.918463,1.141075,20.709949,23.1388,0.895,0.795825,0.667334,0,0.810459,0.775339,0.313484,0.9147,1.6464,2.6914,12,0.224283,625b60761c892177f8c0f5a45ae622a2f181d33a2f58e8256c5d27d26cdaba14,6ab462282254dde9da98b27b25c83d9d362b1a8c,9062f5badcdc74ac04453a1a10003a67861b87c5d04323ae551cb9966d40024c
