record_id,protocol_id,scenario,method,training_seed,evaluation_episode_index,robot_count,policy_checkpoint_reused_from_main,safety_envelope,A_star_guide,ORCA_style_prior,velocity_slew_limits,pedestrian_limiter,lidar_safety_filter,robot_robot_shield,control_step_s,successful_robots,fully_successful_episode,collision_episode,rr_collision_count,rp_collision_count,obstacle_collision_count,timeout_failure_count,deadlock_failure_count,rr_near_miss_count,rp_near_miss_count,average_completion_time_s,makespan_s,average_waiting_time_s,average_path_length_m,astar_reference_path_length_m,executed_to_astar_ratio,trajectory_straightness,min_rr_center_distance_m,min_rp_center_distance_m,pre_filter_min_pred_rr_distance_m,pre_filter_min_pred_rp_distance_m,checkpoint_sha256
safetyoff__static_clutter__IPPO__seed6__ep07,safety_off_evaluation,static_clutter,IPPO,6,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,34.7,38.16,1.793,17.6,21.3002,0.8263,0.6749,0.4072,N/A,0.3258,N/A,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460
safetyoff__static_clutter__IPPO__seed6__ep08,safety_off_evaluation,static_clutter,IPPO,6,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,40.53,45.93,0.955,18.35,21.3002,0.8615,0.7197,0.7109,N/A,0.5687,N/A,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460
safetyoff__static_clutter__IPPO__seed6__ep09,safety_off_evaluation,static_clutter,IPPO,6,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,38.01,42.85,2.36,17.16,21.1127,0.8128,0.7203,0.4778,N/A,0.3822,N/A,937371beb7fdbbea65cd615566ed05051f7035bf817ee047a2019f4e0939a460
safetyoff__static_clutter__IPPO__seed7__ep00,safety_off_evaluation,static_clutter,IPPO,7,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,1,0,0,0,0,1,N/A,33.31,36.46,0.757,17.11,N/A (episode terminated early),N/A (early termination),0.7178,0.2743,N/A,0.2194,N/A,a0a845140d55074030db87dd4690353541ab9398bd75fde564a7939169508d10
safetyoff__static_clutter__IPPO__seed7__ep01,safety_off_evaluation,static_clutter,IPPO,7,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,0,1,0,0,1,N/A,35.3,38.69,1.264,17.33,N/A (episode terminated early),N/A (early termination),0.6907,0.2764,N/A,0.2211,N/A,a0a845140d55074030db87dd4690353541ab9398bd75fde564a7939169508d10
safetyoff__static_clutter__IPPO__seed7__ep02,safety_off_evaluation,static_clutter,IPPO,7,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,37.63,42.9,2.817,17.73,21.1752,0.8373,0.6716,0.677,N/A,0.5416,N/A,a0a845140d55074030db87dd4690353541ab9398bd75fde564a7939169508d10
safetyoff__static_clutter__IPPO__seed7__ep03,safety_off_evaluation,static_clutter,IPPO,7,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,0,1,0,0,1,N/A,33.76,38.35,2.734,18.41,N/A (episode terminated early),N/A (early termination),0.7321,0.3037,N/A,0.243,N/A,a0a845140d55074030db87dd4690353541ab9398bd75fde564a7939169508d10
safetyoff__static_clutter__IPPO__seed7__ep04,safety_off_evaluation,static_clutter,IPPO,7,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,34.31,38.63,0.842,18.32,21.3627,0.8576,0.6739,0.7086,N/A,0.5669,N/A,a0a845140d55074030db87dd4690353541ab9398bd75fde564a7939169508d10
safetyoff__static_clutter__IPPO__seed7__ep05,safety_off_evaluation,static_clutter,IPPO,7,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,1,0,0,0,0,1,N/A,40.37,45.82,2.14,18.45,N/A (episode terminated early),N/A (early termination),0.7381,0.2901,N/A,0.2321,N/A,a0a845140d55074030db87dd4690353541ab9398bd75fde564a7939169508d10
safetyoff__static_clutter__IPPO__seed7__ep06,safety_off_evaluation,static_clutter,IPPO,7,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,N/A,34.13,38.24,1.777,18.31,21.3002,0.8596,0.7485,0.7189,N/A,0.5751,N/A,a0a845140d55074030db87dd4690353541ab9398bd75fde564a7939169508d10
safetyoff__static_clutter__IPPO__seed7__ep07,safety_off_evaluation,static_clutter,IPPO,7,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,0,1,0,0,1,N/A,36.74,40.29,0.818,17.48,N/A (episode terminated early),N/A (early termination),0.6869,0.3461,N/A,0.2769,N/A,a0a845140d55074030db87dd4690353541ab9398bd75fde564a7939169508d10
safetyoff__static_clutter__IPPO__seed7__ep08,safety_off_evaluation,static_clutter,IPPO,7,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,N/A,34.13,37.09,2.715,18.47,21.0502,0.8774,0.7478,0.4369,N/A,0.3495,N/A,a0a845140d55074030db87dd4690353541ab9398bd75fde564a7939169508d10
safetyoff__static_clutter__IPPO__seed7__ep09,safety_off_evaluation,static_clutter,IPPO,7,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,1,0,0,0,0,1,N/A,33.46,37.49,1.469,17.85,N/A (episode terminated early),N/A (early termination),0.7365,0.2658,N/A,0.2126,N/A,a0a845140d55074030db87dd4690353541ab9398bd75fde564a7939169508d10
safetyoff__dynamic_pedestrians__IPPO__seed0__ep00,safety_off_evaluation,dynamic_pedestrians,IPPO,0,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,37.71,43.33,1.983,17.54,12.8192,1.3683,0.7377,0.5406,0.5984,0.4325,0.4787,b312ef205850c6002595548e5966a018cd5b1afcaea3151a64e15dbd1128b2ff
safetyoff__dynamic_pedestrians__IPPO__seed0__ep01,safety_off_evaluation,dynamic_pedestrians,IPPO,0,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,37.85,43.15,2.411,18.02,N/A (episode terminated early),N/A (early termination),0.7591,0.4233,0.3962,0.3386,0.317,b312ef205850c6002595548e5966a018cd5b1afcaea3151a64e15dbd1128b2ff
safetyoff__dynamic_pedestrians__IPPO__seed0__ep02,safety_off_evaluation,dynamic_pedestrians,IPPO,0,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,32.68,35.62,1.105,17.93,12.8112,1.3996,0.6906,0.6967,0.7035,0.5574,0.5628,b312ef205850c6002595548e5966a018cd5b1afcaea3151a64e15dbd1128b2ff
safetyoff__dynamic_pedestrians__IPPO__seed0__ep03,safety_off_evaluation,dynamic_pedestrians,IPPO,0,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,1,0,0,1,36.19,41.09,2.202,17.03,N/A (episode terminated early),N/A (early termination),0.7404,0.6452,0.6536,0.5162,0.5229,b312ef205850c6002595548e5966a018cd5b1afcaea3151a64e15dbd1128b2ff
safetyoff__dynamic_pedestrians__IPPO__seed0__ep04,safety_off_evaluation,dynamic_pedestrians,IPPO,0,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,31.87,35.65,2.851,17.43,12.825,1.3591,0.7257,0.4906,0.8098,0.3925,0.6478,b312ef205850c6002595548e5966a018cd5b1afcaea3151a64e15dbd1128b2ff
safetyoff__dynamic_pedestrians__IPPO__seed0__ep05,safety_off_evaluation,dynamic_pedestrians,IPPO,0,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,33.94,38.01,1.108,17.52,12.8106,1.3676,0.7547,0.7433,0.7134,0.5946,0.5707,b312ef205850c6002595548e5966a018cd5b1afcaea3151a64e15dbd1128b2ff
safetyoff__dynamic_pedestrians__IPPO__seed0__ep06,safety_off_evaluation,dynamic_pedestrians,IPPO,0,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,33.91,37.73,2.619,18.33,N/A (episode terminated early),N/A (early termination),0.7445,0.3639,0.3531,0.2911,0.2825,b312ef205850c6002595548e5966a018cd5b1afcaea3151a64e15dbd1128b2ff
safetyoff__dynamic_pedestrians__IPPO__seed0__ep07,safety_off_evaluation,dynamic_pedestrians,IPPO,0,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,30.57,34.76,2.603,18.34,12.804,1.4324,0.6867,0.64,0.8315,0.512,0.6652,b312ef205850c6002595548e5966a018cd5b1afcaea3151a64e15dbd1128b2ff
safetyoff__dynamic_pedestrians__IPPO__seed0__ep08,safety_off_evaluation,dynamic_pedestrians,IPPO,0,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,30.07,34.4,1.005,18.05,N/A (episode terminated early),N/A (early termination),0.6759,0.3023,0.3693,0.2418,0.2954,b312ef205850c6002595548e5966a018cd5b1afcaea3151a64e15dbd1128b2ff
safetyoff__dynamic_pedestrians__IPPO__seed0__ep09,safety_off_evaluation,dynamic_pedestrians,IPPO,0,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,36.27,41.28,1.285,18.07,N/A (episode terminated early),N/A (early termination),0.7305,0.338,0.3779,0.2704,0.3023,b312ef205850c6002595548e5966a018cd5b1afcaea3151a64e15dbd1128b2ff
safetyoff__dynamic_pedestrians__IPPO__seed1__ep00,safety_off_evaluation,dynamic_pedestrians,IPPO,1,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,37.35,40.92,2.595,18.11,12.8146,1.4132,0.7096,0.4561,0.5686,0.3649,0.4549,d9c02963765f119dd2d4a15519351a61bf2b18ceb69e21d244527e42ece7f41e
safetyoff__dynamic_pedestrians__IPPO__seed1__ep01,safety_off_evaluation,dynamic_pedestrians,IPPO,1,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,35.46,38.39,1.265,18.14,12.8038,1.4168,0.6735,0.5152,0.7707,0.4122,0.6166,d9c02963765f119dd2d4a15519351a61bf2b18ceb69e21d244527e42ece7f41e
safetyoff__dynamic_pedestrians__IPPO__seed1__ep02,safety_off_evaluation,dynamic_pedestrians,IPPO,1,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,32.38,36.73,0.889,17.51,12.802,1.3678,0.7157,0.5503,0.5926,0.4402,0.4741,d9c02963765f119dd2d4a15519351a61bf2b18ceb69e21d244527e42ece7f41e
safetyoff__dynamic_pedestrians__IPPO__seed1__ep03,safety_off_evaluation,dynamic_pedestrians,IPPO,1,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,33.85,37,2.512,17.38,12.8151,1.3562,0.6891,0.5507,0.5931,0.4406,0.4745,d9c02963765f119dd2d4a15519351a61bf2b18ceb69e21d244527e42ece7f41e
safetyoff__dynamic_pedestrians__IPPO__seed1__ep04,safety_off_evaluation,dynamic_pedestrians,IPPO,1,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,37.04,40.82,1.532,17.45,N/A (episode terminated early),N/A (early termination),0.756,0.3131,0.5071,0.2505,0.4057,d9c02963765f119dd2d4a15519351a61bf2b18ceb69e21d244527e42ece7f41e
safetyoff__dynamic_pedestrians__IPPO__seed1__ep05,safety_off_evaluation,dynamic_pedestrians,IPPO,1,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,33.59,37.59,0.914,17.9,12.817,1.3966,0.6875,0.4835,0.8002,0.3868,0.6402,d9c02963765f119dd2d4a15519351a61bf2b18ceb69e21d244527e42ece7f41e
safetyoff__dynamic_pedestrians__IPPO__seed1__ep06,safety_off_evaluation,dynamic_pedestrians,IPPO,1,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,37.69,42.64,1.239,17.98,N/A (episode terminated early),N/A (early termination),0.73,0.3639,0.3646,0.2911,0.2917,d9c02963765f119dd2d4a15519351a61bf2b18ceb69e21d244527e42ece7f41e
safetyoff__dynamic_pedestrians__IPPO__seed1__ep07,safety_off_evaluation,dynamic_pedestrians,IPPO,1,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,1,0,0,0,0,1,1,34.24,38.1,1.267,18.43,N/A (episode terminated early),N/A (early termination),0.6934,0.3341,0.5361,0.2673,0.4289,d9c02963765f119dd2d4a15519351a61bf2b18ceb69e21d244527e42ece7f41e
safetyoff__dynamic_pedestrians__IPPO__seed1__ep08,safety_off_evaluation,dynamic_pedestrians,IPPO,1,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,32.22,36.21,1.027,17.41,12.8116,1.3589,0.7633,0.5702,0.7586,0.4562,0.6069,d9c02963765f119dd2d4a15519351a61bf2b18ceb69e21d244527e42ece7f41e
safetyoff__dynamic_pedestrians__IPPO__seed1__ep09,safety_off_evaluation,dynamic_pedestrians,IPPO,1,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,31.06,35.05,0.848,17.69,12.8057,1.3814,0.7284,0.7046,0.7389,0.5637,0.5911,d9c02963765f119dd2d4a15519351a61bf2b18ceb69e21d244527e42ece7f41e
safetyoff__dynamic_pedestrians__IPPO__seed2__ep00,safety_off_evaluation,dynamic_pedestrians,IPPO,2,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,37.66,42.54,0.709,17.36,N/A (episode terminated early),N/A (early termination),0.7212,0.3006,0.37,0.2405,0.296,079dc55227c823d2038fb781f829a1517493628ffdf9b8844df83ced833e96ed
safetyoff__dynamic_pedestrians__IPPO__seed2__ep01,safety_off_evaluation,dynamic_pedestrians,IPPO,2,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,1,0,0,0,1,1,36.48,41.32,2.323,18.05,N/A (episode terminated early),N/A (early termination),0.7471,0.3822,0.4272,0.3058,0.3418,079dc55227c823d2038fb781f829a1517493628ffdf9b8844df83ced833e96ed
safetyoff__dynamic_pedestrians__IPPO__seed2__ep02,safety_off_evaluation,dynamic_pedestrians,IPPO,2,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,1,0,0,0,0,1,1,37.74,42.37,2.235,17.07,N/A (episode terminated early),N/A (early termination),0.7482,0.2817,0.5357,0.2254,0.4286,079dc55227c823d2038fb781f829a1517493628ffdf9b8844df83ced833e96ed
safetyoff__dynamic_pedestrians__IPPO__seed2__ep03,safety_off_evaluation,dynamic_pedestrians,IPPO,2,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,33.28,36.3,1.766,17.25,12.8008,1.3476,0.6723,0.4795,0.8494,0.3836,0.6795,079dc55227c823d2038fb781f829a1517493628ffdf9b8844df83ced833e96ed
safetyoff__dynamic_pedestrians__IPPO__seed2__ep04,safety_off_evaluation,dynamic_pedestrians,IPPO,2,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,0,0,1,0,32.22,36.63,1.565,18,N/A (episode terminated early),N/A (early termination),0.6929,0.54,0.8076,0.432,0.6461,079dc55227c823d2038fb781f829a1517493628ffdf9b8844df83ced833e96ed
safetyoff__dynamic_pedestrians__IPPO__seed2__ep05,safety_off_evaluation,dynamic_pedestrians,IPPO,2,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,35.58,39.94,2.492,17.56,N/A (episode terminated early),N/A (early termination),0.738,0.255,0.4515,0.204,0.3612,079dc55227c823d2038fb781f829a1517493628ffdf9b8844df83ced833e96ed
safetyoff__dynamic_pedestrians__IPPO__seed2__ep06,safety_off_evaluation,dynamic_pedestrians,IPPO,2,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,35.28,38.83,1.683,17.99,N/A (episode terminated early),N/A (early termination),0.7319,0.3334,0.4599,0.2667,0.3679,079dc55227c823d2038fb781f829a1517493628ffdf9b8844df83ced833e96ed
safetyoff__dynamic_pedestrians__IPPO__seed2__ep07,safety_off_evaluation,dynamic_pedestrians,IPPO,2,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,37.88,42.71,1.143,17.42,N/A (episode terminated early),N/A (early termination),0.709,0.3183,0.4148,0.2546,0.3318,079dc55227c823d2038fb781f829a1517493628ffdf9b8844df83ced833e96ed
safetyoff__dynamic_pedestrians__IPPO__seed2__ep08,safety_off_evaluation,dynamic_pedestrians,IPPO,2,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,33.44,38.15,1.327,17.62,12.7667,1.3802,0.6987,0.7376,0.5846,0.5901,0.4677,079dc55227c823d2038fb781f829a1517493628ffdf9b8844df83ced833e96ed
safetyoff__dynamic_pedestrians__IPPO__seed2__ep09,safety_off_evaluation,dynamic_pedestrians,IPPO,2,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,32.98,36.92,1.498,17.03,12.7992,1.3306,0.6868,0.5355,0.6769,0.4284,0.5415,079dc55227c823d2038fb781f829a1517493628ffdf9b8844df83ced833e96ed
safetyoff__dynamic_pedestrians__IPPO__seed3__ep00,safety_off_evaluation,dynamic_pedestrians,IPPO,3,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,1,0,0,0,32.26,35.86,1.481,18.28,N/A (episode terminated early),N/A (early termination),0.6913,0.6942,0.784,0.5554,0.6272,07715cfcac7e888d879b5845f677c634d52aa64d135d8f3146afd9653392fe01
safetyoff__dynamic_pedestrians__IPPO__seed3__ep01,safety_off_evaluation,dynamic_pedestrians,IPPO,3,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,37.18,41.3,1.551,17.38,N/A (episode terminated early),N/A (early termination),0.7608,0.38,0.4185,0.304,0.3348,07715cfcac7e888d879b5845f677c634d52aa64d135d8f3146afd9653392fe01
safetyoff__dynamic_pedestrians__IPPO__seed3__ep02,safety_off_evaluation,dynamic_pedestrians,IPPO,3,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,32.83,36.48,0.942,17.68,12.7797,1.3834,0.7019,0.5992,0.5878,0.4794,0.4702,07715cfcac7e888d879b5845f677c634d52aa64d135d8f3146afd9653392fe01
safetyoff__dynamic_pedestrians__IPPO__seed3__ep03,safety_off_evaluation,dynamic_pedestrians,IPPO,3,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,0,1,1,0,0,1,1,33,37.25,2.297,18.04,N/A (episode terminated early),N/A (early termination),0.7458,0.4217,0.3982,0.3374,0.3186,07715cfcac7e888d879b5845f677c634d52aa64d135d8f3146afd9653392fe01
safetyoff__dynamic_pedestrians__IPPO__seed3__ep04,safety_off_evaluation,dynamic_pedestrians,IPPO,3,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,34.09,38.75,0.704,17.64,12.7917,1.379,0.7465,0.4896,0.7834,0.3917,0.6267,07715cfcac7e888d879b5845f677c634d52aa64d135d8f3146afd9653392fe01
safetyoff__dynamic_pedestrians__IPPO__seed3__ep05,safety_off_evaluation,dynamic_pedestrians,IPPO,3,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,36.71,42.03,1.026,17.42,12.8011,1.3608,0.7,0.4701,0.8365,0.3761,0.6692,07715cfcac7e888d879b5845f677c634d52aa64d135d8f3146afd9653392fe01
safetyoff__dynamic_pedestrians__IPPO__seed3__ep06,safety_off_evaluation,dynamic_pedestrians,IPPO,3,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,34.04,39.09,1.015,18.31,12.824,1.4278,0.6918,0.7133,0.6493,0.5706,0.5194,07715cfcac7e888d879b5845f677c634d52aa64d135d8f3146afd9653392fe01
safetyoff__dynamic_pedestrians__IPPO__seed3__ep07,safety_off_evaluation,dynamic_pedestrians,IPPO,3,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,32.74,36.35,0.727,17.7,12.8012,1.3827,0.7057,0.5092,0.6247,0.4074,0.4998,07715cfcac7e888d879b5845f677c634d52aa64d135d8f3146afd9653392fe01
safetyoff__dynamic_pedestrians__IPPO__seed3__ep08,safety_off_evaluation,dynamic_pedestrians,IPPO,3,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,34.57,38.59,1.314,17.34,N/A (episode terminated early),N/A (early termination),0.7685,0.3112,0.4794,0.249,0.3835,07715cfcac7e888d879b5845f677c634d52aa64d135d8f3146afd9653392fe01
safetyoff__dynamic_pedestrians__IPPO__seed3__ep09,safety_off_evaluation,dynamic_pedestrians,IPPO,3,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,0,31.49,35.88,0.794,17.57,12.8076,1.3718,0.6907,0.5255,0.7811,0.4204,0.6249,07715cfcac7e888d879b5845f677c634d52aa64d135d8f3146afd9653392fe01
safetyoff__dynamic_pedestrians__IPPO__seed4__ep00,safety_off_evaluation,dynamic_pedestrians,IPPO,4,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,0,1,0,0,1,1,37.17,41.23,1.364,18.02,N/A (episode terminated early),N/A (early termination),0.7133,0.3025,0.5409,0.242,0.4327,649d968c6bc85cf4f2668400cf24732f884cf8691925ae67142d2fe815735db4
safetyoff__dynamic_pedestrians__IPPO__seed4__ep01,safety_off_evaluation,dynamic_pedestrians,IPPO,4,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,31.49,34.53,1.984,18.27,12.8002,1.4273,0.6844,0.6335,0.7171,0.5068,0.5737,649d968c6bc85cf4f2668400cf24732f884cf8691925ae67142d2fe815735db4
safetyoff__dynamic_pedestrians__IPPO__seed4__ep02,safety_off_evaluation,dynamic_pedestrians,IPPO,4,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,31.87,34.95,0.928,17.57,N/A (episode terminated early),N/A (early termination),0.7041,0.3097,0.4204,0.2478,0.3363,649d968c6bc85cf4f2668400cf24732f884cf8691925ae67142d2fe815735db4
safetyoff__dynamic_pedestrians__IPPO__seed4__ep03,safety_off_evaluation,dynamic_pedestrians,IPPO,4,3,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,30.54,34.35,2.805,18.06,12.828,1.4079,0.6722,0.6872,0.6688,0.5498,0.535,649d968c6bc85cf4f2668400cf24732f884cf8691925ae67142d2fe815735db4
safetyoff__dynamic_pedestrians__IPPO__seed4__ep04,safety_off_evaluation,dynamic_pedestrians,IPPO,4,4,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,37.44,42.75,2.457,17.47,12.81,1.3638,0.7224,0.6834,0.8107,0.5467,0.6486,649d968c6bc85cf4f2668400cf24732f884cf8691925ae67142d2fe815735db4
safetyoff__dynamic_pedestrians__IPPO__seed4__ep05,safety_off_evaluation,dynamic_pedestrians,IPPO,4,5,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,31.55,36.26,1.967,18.19,12.7982,1.4213,0.6718,0.732,0.7613,0.5856,0.609,649d968c6bc85cf4f2668400cf24732f884cf8691925ae67142d2fe815735db4
safetyoff__dynamic_pedestrians__IPPO__seed4__ep06,safety_off_evaluation,dynamic_pedestrians,IPPO,4,6,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,0,0,1,1,34.96,39.66,0.726,17.98,N/A (episode terminated early),N/A (early termination),0.6884,0.3809,0.5474,0.3047,0.4379,649d968c6bc85cf4f2668400cf24732f884cf8691925ae67142d2fe815735db4
safetyoff__dynamic_pedestrians__IPPO__seed4__ep07,safety_off_evaluation,dynamic_pedestrians,IPPO,4,7,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,2,0,1,1,1,0,0,0,1,1,32.36,35.22,1.784,17.54,N/A (episode terminated early),N/A (early termination),0.7276,0.3073,0.4467,0.2458,0.3574,649d968c6bc85cf4f2668400cf24732f884cf8691925ae67142d2fe815735db4
safetyoff__dynamic_pedestrians__IPPO__seed4__ep08,safety_off_evaluation,dynamic_pedestrians,IPPO,4,8,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,1,0,1,1,1,1,0,0,1,1,36.04,41.38,2.463,18.33,N/A (episode terminated early),N/A (early termination),0.7046,0.3126,0.3803,0.2501,0.3042,649d968c6bc85cf4f2668400cf24732f884cf8691925ae67142d2fe815735db4
safetyoff__dynamic_pedestrians__IPPO__seed4__ep09,safety_off_evaluation,dynamic_pedestrians,IPPO,4,9,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,0,33.87,36.68,0.752,18.44,12.7997,1.4407,0.7684,0.5819,0.789,0.4655,0.6312,649d968c6bc85cf4f2668400cf24732f884cf8691925ae67142d2fe815735db4
safetyoff__dynamic_pedestrians__IPPO__seed5__ep00,safety_off_evaluation,dynamic_pedestrians,IPPO,5,0,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,0,1,32.76,35.57,2.973,18.46,12.8252,1.4394,0.7621,0.6418,0.603,0.5134,0.4824,220f2150ebd6d42971c33b968dbbdae82bedb7d505f59246a34cfd6cd75a7756
safetyoff__dynamic_pedestrians__IPPO__seed5__ep01,safety_off_evaluation,dynamic_pedestrians,IPPO,5,1,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,4,1,0,0,0,0,0,0,1,1,37.05,40.8,1.975,17.98,12.8201,1.4025,0.7161,0.506,0.6502,0.4048,0.5202,220f2150ebd6d42971c33b968dbbdae82bedb7d505f59246a34cfd6cd75a7756
safetyoff__dynamic_pedestrians__IPPO__seed5__ep02,safety_off_evaluation,dynamic_pedestrians,IPPO,5,2,4,1,OFF,ON,ON,ON,OFF,OFF,OFF,0.1,3,0,1,0,0,1,0,0,0,0,37.31,42.33,1.93,17.97,N/A (episode terminated early),N/A (early termination),0.735,0.6262,0.734,0.501,0.5872,220f2150ebd6d42971c33b968dbbdae82bedb7d505f59246a34cfd6cd75a7756
